payment_date,amount
"2005-08-02 14:18:22","5.99"
"2005-08-18 20:43:00","4.99"
"2005-08-20 04:09:50","2.99"
"2005-08-20 16:11:34","2.99"
"2005-08-20 17:58:00","8.99"
"2005-08-20 19:32:29","4.99"
"2005-08-21 03:40:35","0.99"
"2005-08-21 08:31:03","4.99"
"2005-08-22 20:23:13","5.99"
"2005-08-23 07:30:23","2.99"
"2005-08-23 10:04:17","0.99"
"2005-08-23 17:48:30","1.99"
"2005-05-25 21:10:40","2.99"
"2005-05-28 17:19:15","4.99"
"2005-06-15 03:14:05","2.99"
"2005-06-15 14:25:17","4.99"
"2005-06-16 15:49:30","3.99"
"2005-06-19 08:06:29","4.99"
"2005-06-19 20:04:23","2.99"
"2005-07-07 03:22:23","0.99"
"2005-07-07 15:37:31","8.99"
"2005-07-10 11:07:40","4.99"
"2005-07-11 00:04:50","4.99"
"2005-07-28 07:59:46","2.99"
"2005-07-28 14:16:30","0.99"
"2005-07-31 03:50:07","4.99"
"2005-08-18 06:16:09","2.99"
"2005-08-20 12:13:24","5.99"
"2005-08-22 00:51:25","1.99"
"2005-08-22 03:06:38","4.99"
"2005-08-22 07:13:15","0.99"
"2005-08-23 10:00:24","0.99"
"2006-02-14 15:16:03","4.99"
"2005-05-28 00:09:56","4.99"
"2005-06-15 00:12:51","2.99"
"2005-06-15 06:52:57","1.99"
"2005-06-20 13:20:58","2.99"
"2005-06-21 18:12:10","0.99"
"2005-07-06 06:43:26","1.99"
"2005-07-06 23:58:37","4.99"
"2005-07-08 18:08:13","5.99"
"2005-07-27 10:29:06","5.99"
"2005-07-27 19:02:19","4.99"
"2005-07-30 13:21:08","6.99"
"2005-07-31 07:13:30","6.99"
"2005-07-31 15:51:16","4.99"
"2005-07-31 21:44:30","0.99"
"2005-08-01 09:02:17","0.99"
"2005-08-18 07:32:12","5.99"
"2005-08-20 02:32:45","7.99"
"2005-08-21 03:51:52","4.99"
"2005-06-15 07:11:39","3.99"
"2005-06-15 17:25:07","7.99"
"2005-06-15 18:37:04","0.99"
"2005-06-18 14:37:37","0.99"
"2005-06-20 07:59:27","5.99"
"2005-06-21 07:58:36","0.99"
"2005-06-21 22:00:00","0.99"
"2005-07-06 11:06:57","2.99"
"2005-07-06 12:01:38","2.99"
"2005-07-08 23:35:53","4.99"
"2005-07-10 03:12:08","0.99"
"2005-07-10 08:42:42","4.99"
"2005-07-10 09:44:32","2.99"
"2005-07-28 19:31:48","4.99"
"2005-07-29 07:23:43","6.99"
"2005-07-30 08:33:24","3.99"
"2005-07-30 17:05:29","4.99"
"2005-07-31 06:09:53","3.99"
"2005-07-31 18:40:15","4.99"
"2005-08-17 14:02:01","4.99"
"2005-08-17 18:16:30","3.99"
"2005-08-18 02:09:23","4.99"
"2005-08-18 13:48:31","4.99"
"2005-08-20 02:28:09","0.99"
"2005-08-20 14:48:55","4.99"
"2005-08-21 12:50:57","3.99"
"2005-08-23 20:24:36","4.99"
"2005-06-17 17:14:00","2.99"
"2005-06-19 18:49:45","4.99"
"2005-06-21 21:45:47","0.99"
"2005-07-06 01:47:20","2.99"
"2005-07-06 03:02:58","0.99"
"2005-07-06 15:33:31","4.99"
"2005-07-07 17:34:59","4.99"
"2005-07-08 02:28:41","4.99"
"2005-07-09 22:24:25","4.99"
"2005-07-12 04:56:15","0.99"
"2005-07-12 13:48:14","0.99"
"2005-07-27 08:15:38","5.99"
"2005-07-28 12:08:53","0.99"
"2005-07-29 07:25:42","2.99"
"2005-07-31 03:19:28","4.99"
"2005-08-01 22:53:40","2.99"
"2005-08-21 08:08:43","4.99"
"2005-08-22 08:20:15","0.99"
"2005-05-26 08:48:49","3.99"
"2005-06-15 13:53:32","3.99"
"2005-06-16 05:11:41","5.99"
"2005-06-18 02:36:47","4.99"
"2005-06-18 19:02:11","0.99"
"2005-06-19 06:09:44","4.99"
"2005-06-21 15:47:48","4.99"
"2005-07-06 09:22:48","7.99"
"2005-07-08 04:25:03","4.99"
"2005-07-26 23:47:31","2.99"
"2005-07-27 05:56:39","3.99"
"2005-07-27 21:18:58","0.99"
"2005-07-29 03:56:05","5.99"
"2005-07-29 13:53:28","4.99"
"2005-07-29 22:14:04","5.99"
"2005-07-31 09:22:38","2.99"
"2005-08-01 18:15:07","3.99"
"2005-08-02 02:24:38","2.99"
"2005-08-02 05:05:53","0.99"
"2005-08-02 11:48:36","2.99"
"2005-08-17 04:33:17","5.99"
"2005-08-17 08:22:00","2.99"
"2005-08-18 02:50:51","5.99"
"2005-08-21 12:48:08","1.99"
"2005-08-23 03:58:28","7.99"
"2005-05-30 03:54:43","0.99"
"2005-06-17 01:13:11","4.99"
"2005-06-18 14:10:27","2.99"
"2005-07-06 13:52:02","6.99"
"2005-07-07 09:44:36","2.99"
"2005-07-07 18:50:47","4.99"
"2005-07-08 06:26:04","0.99"
"2005-07-08 16:51:08","4.99"
"2005-07-08 23:14:16","2.99"
"2005-07-09 02:51:34","2.99"
"2005-07-10 12:19:59","2.99"
"2005-07-11 17:06:39","2.99"
"2005-07-11 21:28:32","3.99"
"2005-07-12 11:21:06","4.99"
"2005-07-27 03:11:48","4.99"
"2005-07-28 17:27:59","0.99"
"2005-07-29 00:34:27","7.99"
"2005-07-29 09:53:33","0.99"
"2005-08-01 06:42:44","7.99"
"2005-08-01 09:15:00","1.99"
"2005-08-02 14:07:35","4.99"
"2005-08-18 08:26:48","0.99"
"2005-08-19 02:50:36","8.99"
"2006-02-14 15:16:03","0.99"
"2005-05-25 10:26:39","0.99"
"2005-06-15 03:23:48","4.99"
"2005-06-15 12:24:15","3.99"
"2005-06-15 18:17:28","2.99"
"2005-06-21 22:43:45","6.99"
"2005-07-06 05:23:10","5.99"
"2005-07-06 15:01:27","8.99"
"2005-07-07 11:35:08","2.99"
"2005-07-08 23:54:29","8.99"
"2005-07-09 00:26:59","6.99"
"2005-07-09 13:11:14","4.99"
"2005-07-09 18:07:17","6.99"
"2005-07-12 11:08:32","4.99"
"2005-07-28 08:27:14","4.99"
"2005-07-28 12:02:46","1.99"
"2005-07-28 23:14:56","0.99"
"2005-07-30 06:57:07","5.99"
"2005-07-30 15:04:31","4.99"
"2005-08-02 09:32:54","0.99"
"2005-08-02 17:15:38","4.99"
"2005-08-18 19:02:16","0.99"
"2005-08-22 14:43:13","0.99"
"2005-08-22 17:50:49","3.99"
"2006-02-14 15:16:03","0.99"
"2005-05-27 21:13:10","9.99"
"2005-07-09 00:02:46","2.99"
"2005-07-09 06:16:03","2.99"
"2005-07-09 07:40:32","5.99"
"2005-07-09 10:49:10","2.99"
"2005-07-10 12:40:17","2.99"
"2005-07-12 00:12:02","5.99"
"2005-07-27 05:38:42","5.99"
"2005-07-28 10:08:01","8.99"
"2005-07-29 03:00:08","0.99"
"2005-07-29 22:24:16","1.99"
"2005-07-29 22:39:36","4.99"
"2005-07-31 16:19:32","6.99"
"2005-08-01 01:09:44","0.99"
"2005-08-01 02:39:49","6.99"
"2005-08-01 07:38:07","0.99"
"2005-08-17 17:23:35","4.99"
"2005-08-18 01:08:53","2.99"
"2005-08-18 11:57:00","4.99"
"2005-08-19 21:20:11","1.99"
"2005-08-21 13:31:07","0.99"
"2005-08-21 15:36:34","3.99"
"2005-08-22 12:01:06","2.99"
"2006-02-14 15:16:03","0.99"
"2005-05-26 14:01:05","4.99"
"2005-05-27 06:43:59","0.99"
"2005-05-28 09:01:21","1.99"
"2005-06-15 03:21:00","2.99"
"2005-06-18 17:21:24","8.99"
"2005-07-06 00:58:27","1.99"
"2005-07-06 06:27:15","1.99"
"2005-07-06 08:23:08","4.99"
"2005-07-07 05:45:59","6.99"
"2005-07-08 15:48:34","3.99"
"2005-07-09 01:06:03","6.99"
"2005-07-09 01:32:17","5.99"
"2005-07-09 06:48:49","4.99"
"2005-07-10 00:54:46","5.99"
"2005-07-10 10:59:23","2.99"
"2005-07-12 00:14:25","5.99"
"2005-07-27 05:55:32","0.99"
"2005-07-27 10:32:58","0.99"
"2005-07-27 17:42:31","6.99"
"2005-07-28 22:30:27","0.99"
"2005-07-29 15:36:27","5.99"
"2005-07-30 10:50:53","3.99"
"2005-07-30 12:26:26","2.99"
"2005-07-30 16:18:39","0.99"
"2005-07-31 04:15:38","2.99"
"2005-07-31 10:10:22","4.99"
"2005-08-01 23:39:21","1.99"
"2005-08-02 08:07:12","4.99"
"2005-08-02 11:00:32","4.99"
"2005-08-18 12:56:37","4.99"
"2005-08-19 22:57:25","9.99"
"2005-08-22 10:06:28","1.99"
"2005-08-23 21:59:26","3.99"
"2005-05-26 12:40:23","7.99"
"2005-05-28 20:23:23","9.99"
"2005-06-15 16:22:38","4.99"
"2005-06-17 20:28:29","0.99"
"2005-06-18 01:50:27","0.99"
"2005-06-19 14:57:54","0.99"
"2005-07-06 12:19:28","6.99"
"2005-07-06 16:51:21","4.99"
"2005-07-07 03:02:40","6.99"
"2005-07-07 11:53:49","2.99"
"2005-07-07 19:24:39","1.99"
"2005-07-08 19:23:16","4.99"
"2005-07-09 09:00:28","4.99"
"2005-07-12 04:17:15","5.99"
"2005-07-12 12:44:57","6.99"
"2005-07-26 23:44:12","2.99"
"2005-07-27 13:00:55","0.99"
"2005-07-27 19:04:19","6.99"
"2005-07-29 03:01:24","0.99"
"2005-07-29 10:10:02","4.99"
"2005-07-30 19:42:07","4.99"
"2005-08-19 05:40:36","7.99"
"2005-08-20 08:33:21","0.99"
"2005-08-20 22:39:16","2.99"
"2005-08-21 06:58:49","4.99"
"2005-08-22 23:13:10","8.99"
"2005-08-23 01:13:52","5.99"
"2005-08-23 01:22:12","3.99"
"2005-08-23 06:25:07","5.99"
"2005-08-23 09:27:29","0.99"
"2005-08-23 22:43:07","8.99"
"2005-05-26 02:26:23","10.99"
"2005-05-29 19:08:20","3.99"
"2005-06-15 08:41:38","3.99"
"2005-06-17 19:31:16","0.99"
"2005-06-20 04:43:45","0.99"
"2005-06-21 05:24:17","2.99"
"2005-07-07 00:56:09","4.99"
"2005-07-07 22:56:17","6.99"
"2005-07-08 02:53:46","4.99"
"2005-07-08 03:26:20","7.99"
"2005-07-08 21:32:30","2.99"
"2005-07-09 18:54:08","1.99"
"2005-07-27 05:22:04","2.99"
"2005-07-29 06:47:39","1.99"
"2005-07-30 08:24:42","3.99"
"2005-07-31 17:32:03","5.99"
"2005-08-17 07:12:31","2.99"
"2005-08-18 11:17:07","3.99"
"2005-08-19 07:45:42","0.99"
"2005-08-19 08:02:24","1.99"
"2005-08-19 13:59:53","4.99"
"2005-08-19 22:41:44","3.99"
"2005-08-21 04:43:59","3.99"
"2005-08-22 15:52:57","0.99"
"2005-05-27 01:18:57","8.99"
"2005-05-27 21:36:34","7.99"
"2005-05-27 23:40:52","2.99"
"2005-05-29 14:17:17","6.99"
"2005-06-16 19:49:18","3.99"
"2005-06-17 10:49:23","3.99"
"2005-06-19 09:08:45","3.99"
"2005-07-09 14:06:56","4.99"
"2005-07-09 21:14:03","4.99"
"2005-07-10 02:45:53","2.99"
"2005-07-10 08:41:28","4.99"
"2005-07-12 04:57:17","4.99"
"2005-07-27 17:47:00","2.99"
"2005-07-30 04:22:15","2.99"
"2005-07-30 09:43:12","3.99"
"2005-07-30 12:37:08","5.99"
"2005-07-30 12:56:44","9.99"
"2005-08-01 11:37:34","4.99"
"2005-08-18 02:44:44","0.99"
"2005-08-19 04:03:34","2.99"
"2005-08-19 09:40:05","6.99"
"2005-08-20 11:17:03","2.99"
"2005-08-20 22:03:18","0.99"
"2005-08-23 07:24:27","4.99"
"2005-08-23 09:48:45","4.99"
"2005-08-23 14:27:07","2.99"
"2005-05-28 07:53:38","3.99"
"2005-05-31 22:37:34","0.99"
"2005-06-18 07:56:18","4.99"
"2005-06-20 11:18:11","4.99"
"2005-07-07 12:43:23","4.99"
"2005-07-07 14:52:12","2.99"
"2005-07-08 10:04:24","3.99"
"2005-07-09 22:24:11","3.99"
"2005-07-27 01:04:45","0.99"
"2005-07-27 09:44:26","3.99"
"2005-07-27 19:25:00","4.99"
"2005-07-28 19:14:17","4.99"
"2005-07-30 07:45:49","2.99"
"2005-07-31 09:16:57","7.99"
"2005-08-01 01:03:18","8.99"
"2005-08-01 01:43:18","2.99"
"2005-08-01 09:01:40","8.99"
"2005-08-02 20:16:06","0.99"
"2005-08-18 00:36:09","7.99"
"2005-08-19 02:02:37","2.99"
"2005-08-21 11:31:15","2.99"
"2005-08-22 05:08:58","0.99"
"2005-08-22 14:27:37","6.99"
"2005-05-26 03:11:12","5.99"
"2005-05-31 03:45:26","5.99"
"2005-06-15 05:07:32","2.99"
"2005-06-19 13:11:47","6.99"
"2005-06-19 23:20:40","4.99"
"2005-06-20 02:34:23","3.99"
"2005-06-20 12:02:05","3.99"
"2005-06-20 18:19:29","0.99"
"2005-06-20 22:24:00","0.99"
"2005-07-06 15:43:15","6.99"
"2005-07-09 16:02:54","4.99"
"2005-07-10 03:55:50","2.99"
"2005-07-10 14:45:09","3.99"
"2005-07-11 08:22:05","2.99"
"2005-07-11 08:25:22","0.99"
"2005-07-12 17:54:33","5.99"
"2005-07-26 23:11:03","6.99"
"2005-07-27 18:02:08","4.99"
"2005-07-27 23:41:18","7.99"
"2005-07-28 21:11:46","4.99"
"2005-07-29 17:13:45","1.99"
"2005-07-30 11:00:00","2.99"
"2005-07-30 18:28:30","2.99"
"2005-08-01 01:40:04","4.99"
"2005-08-19 21:07:22","4.99"
"2005-08-20 02:18:30","6.99"
"2005-08-21 16:22:59","4.99"
"2005-08-23 05:01:13","3.99"
"2006-02-14 15:16:03","1.98"
"2006-02-14 15:16:03","0.00"
"2005-05-25 17:54:12","4.99"
"2005-05-31 07:47:18","0.99"
"2005-06-15 14:45:48","4.99"
"2005-06-15 18:13:46","2.99"
"2005-06-17 15:47:00","8.99"
"2005-06-18 02:27:01","2.99"
"2005-06-20 18:04:55","4.99"
"2005-07-06 18:15:39","0.99"
"2005-07-07 05:11:53","2.99"
"2005-07-07 16:57:32","1.99"
"2005-07-08 09:32:08","4.99"
"2005-07-08 14:20:01","0.99"
"2005-07-09 14:34:09","6.99"
"2005-07-10 07:53:51","5.99"
"2005-07-10 15:11:54","4.99"
"2005-07-12 19:04:24","0.99"
"2005-07-29 04:06:33","5.99"
"2005-07-29 12:18:40","4.99"
"2005-07-29 23:10:28","4.99"
"2005-07-31 09:24:55","4.99"
"2005-08-02 16:07:49","5.99"
"2005-08-02 20:33:35","6.99"
"2005-08-17 09:41:23","2.99"
"2005-08-18 15:51:36","2.99"
"2005-08-18 17:36:19","6.99"
"2005-08-20 11:18:08","2.99"
"2005-08-21 18:51:43","3.99"
"2005-08-23 04:52:16","8.99"
"2005-08-23 20:45:53","2.99"
"2006-02-14 15:16:03","4.99"
"2005-05-26 07:27:57","5.99"
"2005-05-27 10:26:31","0.99"
"2005-05-28 15:58:22","3.99"
"2005-05-29 02:10:52","0.99"
"2005-05-31 08:27:58","7.99"
"2005-05-31 14:36:52","4.99"
"2005-05-31 16:07:09","2.99"
"2005-06-16 04:28:45","2.99"
"2005-06-17 04:16:44","3.99"
"2005-06-18 01:51:22","6.99"
"2005-06-19 12:12:30","5.99"
"2005-06-20 15:01:19","5.99"
"2005-07-08 21:43:21","4.99"
"2005-07-09 02:32:37","2.99"
"2005-07-09 15:26:27","2.99"
"2005-07-12 22:32:58","6.99"
"2005-07-27 07:01:00","0.99"
"2005-07-28 15:15:41","3.99"
"2005-07-30 13:39:42","0.99"
"2005-07-31 13:25:46","2.99"
"2005-08-01 02:09:33","0.99"
"2005-08-02 01:12:06","3.99"
"2005-08-17 23:52:26","6.99"
"2005-08-19 17:27:10","3.99"
"2005-08-22 23:10:49","7.99"
"2005-08-23 09:23:36","2.99"
"2005-05-28 03:10:10","7.99"
"2005-05-28 06:21:05","1.99"
"2005-06-16 00:32:52","8.99"
"2005-07-06 04:27:52","4.99"
"2005-07-07 17:44:49","2.99"
"2005-07-08 17:46:30","4.99"
"2005-07-11 10:08:13","4.99"
"2005-07-27 19:07:17","0.99"
"2005-07-27 21:43:04","0.99"
"2005-07-27 22:40:06","2.99"
"2005-08-17 04:54:14","7.99"
"2005-08-18 15:52:12","3.99"
"2005-08-20 10:05:30","2.99"
"2005-08-22 22:28:36","2.99"
"2005-05-28 02:06:37","2.99"
"2005-06-16 05:14:52","6.99"
"2005-06-17 09:30:05","2.99"
"2005-06-17 11:30:08","1.99"
"2005-06-18 08:17:41","4.99"
"2005-06-20 15:53:59","2.99"
"2005-06-21 10:01:36","2.99"
"2005-07-05 23:25:54","1.99"
"2005-07-06 02:33:48","3.99"
"2005-07-06 22:19:17","9.99"
"2005-07-07 14:05:17","4.99"
"2005-07-07 15:36:44","0.99"
"2005-07-12 21:25:37","2.99"
"2005-07-29 10:20:19","0.99"
"2005-07-31 15:24:46","0.99"
"2005-07-31 18:50:40","2.99"
"2005-08-01 14:30:23","4.99"
"2005-08-02 03:28:21","4.99"
"2005-08-02 04:41:06","4.99"
"2005-08-02 13:27:11","2.99"
"2005-08-18 02:08:48","3.99"
"2005-08-19 16:48:37","2.99"
"2005-08-20 02:50:44","5.99"
"2005-08-22 06:12:16","0.99"
"2005-08-22 15:26:36","6.99"
"2006-02-14 15:16:03","2.99"
"2005-05-27 11:47:04","0.99"
"2005-05-29 02:26:27","2.99"
"2005-06-16 23:05:36","4.99"
"2005-06-17 06:50:46","2.99"
"2005-06-18 01:38:45","4.99"
"2005-06-20 11:10:35","2.99"
"2005-07-09 17:40:52","4.99"
"2005-07-09 19:18:11","2.99"
"2005-07-12 05:03:14","2.99"
"2005-07-28 03:30:09","4.99"
"2005-07-28 06:31:45","4.99"
"2005-07-30 13:13:55","4.99"
"2005-07-30 17:19:44","6.99"
"2005-07-31 03:53:24","4.99"
"2005-07-31 11:59:05","5.99"
"2005-07-31 14:48:01","3.99"
"2005-07-31 18:49:12","2.99"
"2005-08-01 14:18:57","5.99"
"2005-08-02 05:29:31","2.99"
"2005-08-17 03:08:10","7.99"
"2005-08-17 05:20:45","4.99"
"2005-08-17 13:56:01","3.99"
"2005-08-20 06:20:42","8.99"
"2005-08-20 15:18:10","2.99"
"2005-08-20 22:08:55","5.99"
"2005-08-21 09:14:28","0.99"
"2005-08-22 19:45:57","4.99"
"2005-08-23 09:08:16","0.99"
"2005-08-23 09:46:33","8.99"
"2005-08-23 12:47:05","2.99"
"2005-05-28 02:52:14","0.99"
"2005-05-29 13:35:35","0.99"
"2005-06-17 16:46:11","4.99"
"2005-06-18 06:48:23","2.99"
"2005-06-19 18:29:10","2.99"
"2005-06-20 10:04:36","0.99"
"2005-06-20 18:28:19","8.99"
"2005-06-20 21:21:15","6.99"
"2005-07-06 07:55:30","5.99"
"2005-07-07 18:31:50","2.99"
"2005-07-09 10:23:21","2.99"
"2005-07-09 16:34:18","2.99"
"2005-07-10 07:31:06","4.99"
"2005-07-10 13:31:56","5.99"
"2005-07-11 02:18:13","0.99"
"2005-07-12 18:58:05","0.99"
"2005-07-27 18:52:27","5.99"
"2005-07-27 23:23:03","2.99"
"2005-07-30 13:20:06","6.99"
"2005-08-01 00:00:44","4.99"
"2005-08-01 06:30:04","0.99"
"2005-08-01 13:48:02","1.99"
"2005-08-17 05:11:07","7.99"
"2005-08-17 14:11:45","5.99"
"2005-08-18 08:57:58","5.99"
"2005-08-19 01:04:35","3.99"
"2005-08-19 22:22:01","2.99"
"2005-08-23 06:31:24","1.99"
"2005-08-23 13:18:16","2.99"
"2005-05-26 07:59:37","4.99"
"2005-05-26 14:52:15","4.99"
"2005-05-30 07:14:53","2.99"
"2005-06-17 15:36:12","2.99"
"2005-06-19 12:13:37","7.99"
"2005-06-20 16:06:51","2.99"
"2005-06-20 20:14:20","5.99"
"2005-07-05 23:23:11","4.99"
"2005-07-06 20:38:02","2.99"
"2005-07-07 02:13:24","0.99"
"2005-07-09 20:41:35","0.99"
"2005-07-10 05:43:16","4.99"
"2005-07-10 05:44:02","2.99"
"2005-07-11 11:31:47","2.99"
"2005-07-12 14:59:24","4.99"
"2005-07-27 13:19:03","2.99"
"2005-07-27 18:47:47","2.99"
"2005-07-27 22:33:59","2.99"
"2005-07-28 12:39:11","5.99"
"2005-07-29 09:05:33","4.99"
"2005-07-29 12:32:20","10.99"
"2005-07-31 08:24:41","4.99"
"2005-08-17 00:59:24","4.99"
"2005-08-18 06:41:59","0.99"
"2005-08-18 19:51:29","6.99"
"2005-08-20 00:45:40","6.99"
"2005-08-21 02:43:20","5.99"
"2005-08-22 03:14:46","4.99"
"2005-08-23 02:04:57","0.99"
"2005-08-23 03:45:40","2.99"
"2005-08-23 08:19:55","3.99"
"2005-08-23 22:42:48","0.99"
"2006-02-14 15:16:03","4.99"
"2005-05-30 11:20:27","0.99"
"2005-05-30 22:15:51","0.99"
"2005-05-31 14:20:29","2.99"
"2005-06-15 13:37:38","0.99"
"2005-06-15 23:07:50","2.99"
"2005-06-21 06:41:48","6.99"
"2005-07-06 02:06:32","0.99"
"2005-07-06 06:06:27","0.99"
"2005-07-08 16:06:51","1.99"
"2005-07-09 13:24:14","4.99"
"2005-07-11 05:08:11","2.99"
"2005-07-11 07:31:08","2.99"
"2005-07-11 21:35:20","0.99"
"2005-07-12 06:04:22","5.99"
"2005-07-12 16:49:11","6.99"
"2005-07-27 14:45:59","1.99"
"2005-07-27 18:50:30","4.99"
"2005-07-28 14:23:01","4.99"
"2005-07-29 12:42:13","4.99"
"2005-07-31 02:54:31","0.99"
"2005-07-31 18:25:30","3.99"
"2005-08-01 10:03:17","4.99"
"2005-08-01 16:08:46","2.99"
"2005-08-02 02:11:03","0.99"
"2005-08-17 15:11:55","2.99"
"2005-08-18 07:55:14","0.99"
"2005-08-20 19:02:34","0.99"
"2005-08-22 15:30:25","6.99"
"2005-08-23 00:57:12","0.99"
"2006-02-14 15:16:03","2.99"
"2005-05-31 08:04:17","4.99"
"2005-06-15 11:36:01","0.99"
"2005-06-16 00:46:02","0.99"
"2005-06-16 17:50:19","4.99"
"2005-06-17 05:19:47","4.99"
"2005-06-19 09:24:02","4.99"
"2005-06-19 23:21:34","3.99"
"2005-07-06 19:47:26","6.99"
"2005-07-06 21:16:59","2.99"
"2005-07-07 02:19:01","0.99"
"2005-07-08 13:23:53","4.99"
"2005-07-09 09:22:25","2.99"
"2005-07-12 05:12:03","4.99"
"2005-07-27 10:13:41","0.99"
"2005-07-28 06:35:16","5.99"
"2005-07-30 14:07:50","6.99"
"2005-07-31 02:23:20","3.99"
"2005-08-01 02:38:42","1.99"
"2005-08-01 22:09:35","1.99"
"2005-08-02 05:19:13","4.99"
"2005-08-18 08:20:29","2.99"
"2005-08-19 12:54:42","7.99"
"2005-08-19 21:19:47","0.99"
"2005-08-20 01:04:32","0.99"
"2005-08-20 11:56:30","6.99"
"2005-08-21 23:34:00","11.99"
"2005-08-22 04:44:09","2.99"
"2005-05-29 02:18:54","0.99"
"2005-05-31 16:00:33","0.99"
"2005-06-16 17:18:44","2.99"
"2005-06-21 01:38:09","2.99"
"2005-07-10 00:45:48","5.99"
"2005-07-10 08:21:54","0.99"
"2005-07-11 05:52:50","9.99"
"2005-07-12 00:48:58","6.99"
"2005-07-29 16:19:17","2.99"
"2005-08-01 12:58:42","2.99"
"2005-08-01 13:00:20","4.99"
"2005-08-02 21:47:07","3.99"
"2005-08-18 00:06:26","2.99"
"2005-08-18 07:02:24","2.99"
"2005-08-18 15:37:42","6.99"
"2005-08-18 17:24:02","4.99"
"2005-08-22 00:23:13","0.99"
"2005-08-22 02:26:47","2.99"
"2005-08-23 00:26:52","2.99"
"2005-05-27 05:39:03","5.99"
"2005-06-16 17:59:37","4.99"
"2005-06-18 03:12:29","0.99"
"2005-06-21 04:15:52","4.99"
"2005-07-08 23:47:25","0.99"
"2005-07-10 16:29:41","1.99"
"2005-07-11 21:41:16","0.99"
"2005-07-12 03:33:12","1.99"
"2005-07-27 08:49:08","2.99"
"2005-07-28 09:31:13","4.99"
"2005-07-28 13:32:17","4.99"
"2005-07-29 03:35:04","3.99"
"2005-07-29 19:22:40","7.99"
"2005-07-30 00:22:31","4.99"
"2005-07-31 19:04:35","1.99"
"2005-08-18 14:09:09","2.99"
"2005-08-19 14:33:45","6.99"
"2005-08-21 10:23:10","5.99"
"2005-08-21 17:35:17","7.99"
"2005-08-22 05:15:17","2.99"
"2005-08-23 11:33:25","0.99"
"2005-05-25 09:41:01","0.99"
"2005-05-26 11:51:09","5.99"
"2005-05-28 06:40:25","6.99"
"2005-06-15 00:36:50","7.99"
"2005-06-17 11:48:31","2.99"
"2005-06-21 14:34:51","5.99"
"2005-07-08 18:18:16","8.99"
"2005-07-09 09:39:31","5.99"
"2005-07-09 14:22:43","0.99"
"2005-07-11 05:07:14","7.99"
"2005-07-11 19:15:42","0.99"
"2005-07-28 20:17:50","4.99"
"2005-07-28 22:21:07","5.99"
"2005-07-29 03:08:30","4.99"
"2005-07-30 06:00:35","2.99"
"2005-07-31 20:47:29","0.99"
"2005-08-01 06:09:37","3.99"
"2005-08-01 12:49:44","2.99"
"2005-08-01 17:30:35","4.99"
"2005-08-02 18:16:47","2.99"
"2005-08-17 00:04:28","5.99"
"2005-08-18 15:38:31","2.99"
"2005-08-18 16:56:20","3.99"
"2005-08-19 01:57:21","6.99"
"2005-08-20 05:26:15","4.99"
"2005-08-21 08:54:53","3.99"
"2005-08-21 10:01:03","2.99"
"2005-08-21 19:11:58","6.99"
"2005-08-21 19:42:36","0.99"
"2005-08-22 12:21:43","4.99"
"2005-08-22 13:06:26","3.99"
"2005-08-22 15:23:59","6.99"
"2005-08-23 15:38:12","2.99"
"2005-08-23 21:52:56","3.99"
"2005-05-25 09:47:31","7.99"
"2005-05-28 05:36:58","0.99"
"2005-06-15 14:49:54","3.99"
"2005-06-16 21:34:50","4.99"
"2005-06-17 06:54:41","2.99"
"2005-06-17 23:57:23","4.99"
"2005-06-19 19:18:27","9.99"
"2005-06-20 19:18:32","2.99"
"2005-07-07 00:07:00","5.99"
"2005-07-07 14:39:20","3.99"
"2005-07-07 18:47:03","0.99"
"2005-07-08 10:05:02","9.99"
"2005-07-08 22:42:47","1.99"
"2005-07-09 15:13:07","1.99"
"2005-07-12 03:18:07","0.99"
"2005-07-27 01:00:34","4.99"
"2005-07-28 16:49:41","0.99"
"2005-07-29 19:18:57","1.99"
"2005-07-30 04:54:14","6.99"
"2005-07-31 14:39:50","6.99"
"2005-07-31 23:09:41","0.99"
"2005-08-01 18:18:13","4.99"
"2005-08-02 03:08:29","3.99"
"2005-08-02 09:15:45","0.99"
"2005-08-19 13:36:41","2.99"
"2005-08-19 21:31:31","7.99"
"2005-08-20 20:07:15","2.99"
"2005-08-21 02:24:33","4.99"
"2005-08-21 05:34:09","4.99"
"2005-08-21 12:48:48","9.99"
"2005-08-22 06:49:15","6.99"
"2006-02-14 15:16:03","4.99"
"2005-05-26 09:24:26","4.99"
"2005-06-16 08:16:05","2.99"
"2005-06-16 22:45:03","1.99"
"2005-07-10 08:14:52","0.99"
"2005-07-12 16:18:12","4.99"
"2005-07-27 05:42:13","0.99"
"2005-07-27 08:23:54","0.99"
"2005-07-27 12:45:14","2.99"
"2005-07-29 05:16:21","6.99"
"2005-07-29 20:46:44","1.99"
"2005-07-30 00:15:09","2.99"
"2005-07-30 04:00:19","8.99"
"2005-08-01 09:17:34","5.99"
"2005-08-17 07:46:54","8.99"
"2005-08-18 03:37:31","1.99"
"2005-08-18 10:24:21","3.99"
"2005-08-18 22:04:52","1.99"
"2005-08-19 03:28:13","5.99"
"2005-08-19 03:46:34","0.99"
"2005-08-21 01:59:37","7.99"
"2005-08-21 03:11:33","4.99"
"2005-08-21 11:02:09","9.99"
"2005-08-21 12:52:54","2.99"
"2005-08-22 12:24:55","7.99"
"2005-08-22 21:58:06","0.99"
